uid,iid,user_idx,item_idx,user_id,product_id,rating,rating_count,time_of_day,season,device_type,gender,category,brand,price,original_price,discount_percentage,product_views,purchase_intent,interaction_type,timestamp,price_range,time_of_day_encoded,season_encoded,device_type_encoded,category_encoded,day_of_week,month,hour,is_weekend,explicit_rating
57,453,57,453,58,454,2.42,302,morning,summer,tablet,M,Hat,Ralph Lauren,775525,891409,13,1737,low,view,2023-06-23 09:58:16,Mid,2,2,2,7,4,6,9,0,0.13999999999999999
101,270,101,270,102,271,4.43,162,morning,summer,mobile,F,Shirt,Calvin Klein,1025113,1191992,14,87,high,purchase,2023-06-23 09:58:49,Premium,2,2,1,12,4,6,9,0,0.8099999999999999
197,156,197,156,198,157,4.79,211,morning,summer,desktop,M,Blouse,Adidas,1074633,1279326,16,339,high,purchase,2023-06-23 11:39:52,Premium,2,2,0,1,4,6,11,0,0.93
137,186,137,186,138,187,3.25,151,afternoon,summer,mobile,M,Shirt,Uniqlo,1955439,2273767,14,92,medium,view,2023-06-23 12:03:40,Premium,0,2,1,12,4,6,12,0,0.4166666666666667
77,348,77,348,78,349,3.94,363,evening,summer,tablet,F,Polo Shirt,Nike,1296671,1620839,20,1324,medium,view,2023-06-23 22:32:44,Premium,1,2,2,11,4,6,22,0,0.6466666666666666
58,300,58,300,59,301,4.59,251,night,summer,desktop,F,Blouse,Mango,1513401,1991318,24,332,medium,cart,2023-06-24 01:44:22,Premium,3,2,0,1,5,6,1,1,0.8633333333333333
105,127,105,127,106,128,4.95,237,morning,summer,tablet,F,Shirt,Dickies,523751,662977,21,1570,high,purchase,2023-06-24 08:38:14,Mid,2,2,2,12,5,6,8,1,0.9833333333333334
0,128,0,128,1,129,4.28,33,morning,summer,mobile,F,Cargo Pants,Tommy Hilfiger,1141954,1392628,18,106,high,purchase,2023-06-24 09:39:48,Premium,2,2,1,4,5,6,9,1,0.7600000000000001
192,479,192,479,193,480,4.51,98,morning,summer,desktop,F,Cargo Pants,Tommy Hilfiger,1181492,1327520,11,733,medium,view,2023-06-24 09:49:14,Premium,2,2,0,4,5,6,9,1,0.8366666666666666
185,416,185,416,186,417,4.83,135,morning,summer,desktop,M,Hat,Bershka,1712065,2038173,16,226,high,purchase,2023-06-24 10:13:11,Premium,2,2,0,7,5,6,10,1,0.9433333333333334
176,122,176,122,177,123,4.52,262,morning,summer,mobile,M,Shirt,Dickies,805403,894893,10,896,high,purchase,2023-06-24 10:43:04,Mid,2,2,1,12,5,6,10,1,0.8399999999999999
25,217,25,217,26,218,4.07,172,morning,summer,tablet,F,Blouse,Gap,2086575,2544604,18,956,high,view,2023-06-24 10:43:27,Luxury,2,2,2,1,5,6,10,1,0.6900000000000001
142,82,142,82,143,83,4.18,368,morning,summer,desktop,F,Bag,H&M,962986,1203733,20,1414,high,purchase,2023-06-24 11:33:34,Mid,2,2,0,0,5,6,11,1,0.7266666666666666
122,316,122,316,123,317,4.7,106,morning,summer,tablet,F,Hoodie,Pull&Bear,1414017,1885357,25,1803,high,purchase,2023-06-24 11:41:09,Premium,2,2,2,8,5,6,11,1,0.9
18,175,18,175,19,176,4.81,35,afternoon,summer,mobile,M,Shirt,Bershka,2155359,2873812,25,903,high,purchase,2023-06-24 12:10:46,Luxury,0,2,1,12,5,6,12,1,0.9366666666666665
135,488,135,488,136,489,3.34,94,afternoon,summer,desktop,F,Shirt,Carhartt,2339569,2628730,11,1135,high,cart,2023-06-24 12:47:10,Luxury,0,2,0,12,5,6,12,1,0.4466666666666666
134,400,134,400,135,401,2.71,242,afternoon,summer,mobile,F,Polo Shirt,Adidas,1965623,2586347,24,1729,low,view,2023-06-24 13:04:29,Premium,0,2,1,11,5,6,13,1,0.23666666666666666
88,259,88,259,89,260,3.23,322,afternoon,summer,mobile,M,Cargo Pants,Lacoste,1664571,2107053,21,636,low,view,2023-06-24 14:05:46,Premium,0,2,1,4,5,6,14,1,0.41
148,296,148,296,149,297,3.31,148,afternoon,summer,mobile,M,Hoodie,Pull&Bear,2349375,2936719,20,508,low,view,2023-06-24 16:27:07,Luxury,0,2,1,8,5,6,16,1,0.4366666666666667
173,151,173,151,174,152,2.74,234,afternoon,summer,tablet,F,Cargo Pants,Uniqlo,868667,965186,10,1569,low,view,2023-06-24 16:36:41,Mid,0,2,2,4,5,6,16,1,0.24666666666666673
79,309,79,309,80,310,2.32,199,afternoon,summer,mobile,F,Dress,Zara,882366,1145930,23,1597,medium,view,2023-06-24 17:40:51,Mid,0,2,1,6,5,6,17,1,0.10666666666666662
180,140,180,140,181,141,4.31,360,evening,summer,tablet,M,Cardigan,Adidas,1159335,1525442,24,493,high,purchase,2023-06-24 18:34:23,Premium,1,2,2,3,5,6,18,1,0.7699999999999999
98,391,98,391,99,392,4.11,335,evening,summer,tablet,M,Shoes,Mango,1831165,2179959,16,1058,medium,cart,2023-06-24 19:55:22,Premium,1,2,2,13,5,6,19,1,0.7033333333333335
71,484,71,484,72,485,3.86,52,evening,summer,desktop,F,Jeans,Puma,1472951,1864496,21,39,medium,cart,2023-06-24 21:14:13,Premium,1,2,0,10,5,6,21,1,0.62
182,272,182,272,183,273,2.12,232,night,summer,tablet,M,Jeans,H&M,1581562,1817888,13,116,medium,view,2023-06-25 02:08:54,Premium,3,2,2,10,6,6,2,1,0.040000000000000036
131,295,131,295,132,296,3.79,148,night,summer,mobile,F,Cardigan,Nike,620617,795663,22,266,medium,cart,2023-06-25 03:04:26,Mid,3,2,1,3,6,6,3,1,0.5966666666666667
25,367,25,367,26,368,3.18,145,night,summer,tablet,F,Bag,Mango,1178308,1354378,13,95,medium,cart,2023-06-25 04:32:57,Premium,3,2,2,0,6,6,4,1,0.39333333333333337
167,231,167,231,168,232,2.91,355,night,summer,mobile,F,Coat,Adidas,1827169,2436226,25,818,medium,view,2023-06-25 05:05:06,Premium,3,2,1,5,6,6,5,1,0.3033333333333334
21,337,21,337,22,338,2.54,191,night,summer,desktop,F,Sneakers,Zara,1540387,1949857,21,1124,medium,view,2023-06-25 05:14:40,Premium,3,2,0,16,6,6,5,1,0.18000000000000002
52,66,52,66,53,67,4.73,178,night,summer,desktop,F,Blouse,Gucci,428912,516762,17,1046,medium,view,2023-06-25 05:47:29,Budget,3,2,0,1,6,6,5,1,0.9100000000000001
126,105,126,105,127,106,4.45,176,morning,summer,desktop,F,T-shirt,H&M,807207,1076276,25,1766,high,purchase,2023-06-25 06:22:40,Mid,2,2,0,19,6,6,6,1,0.8166666666666668
117,214,117,214,118,215,3.25,230,morning,summer,desktop,M,Boots,Puma,2261598,2724817,17,1775,medium,view,2023-06-25 10:14:56,Luxury,2,2,0,2,6,6,10,1,0.4166666666666667
62,96,62,96,63,97,2.97,223,afternoon,summer,tablet,F,Bag,Dickies,1869287,2252154,17,85,low,view,2023-06-25 13:32:30,Premium,0,2,2,0,6,6,13,1,0.3233333333333334
4,356,4,356,5,357,4.43,190,afternoon,summer,tablet,M,Jacket,Calvin Klein,1736559,2143900,19,1291,high,purchase,2023-06-25 14:46:15,Premium,0,2,2,9,6,6,14,1,0.8099999999999999
118,387,118,387,119,388,4.63,242,evening,summer,mobile,M,Hat,Nike,1576320,1751467,10,930,medium,cart,2023-06-25 19:33:23,Premium,1,2,1,7,6,6,19,1,0.8766666666666666
195,94,195,94,196,95,3.67,386,night,summer,mobile,F,Boots,Bershka,2225521,2781902,20,730,medium,cart,2023-06-26 00:48:43,Luxury,3,2,1,2,0,6,0,0,0.5566666666666666
129,330,129,330,130,331,4.27,210,night,summer,desktop,F,Hoodie,Tommy Hilfiger,2429052,2857709,15,1899,high,cart,2023-06-26 01:15:45,Luxury,3,2,0,8,0,6,1,0,0.7566666666666665
34,57,34,57,35,58,4.3,38,night,summer,mobile,F,Boots,Gap,1323381,1538816,14,1761,high,cart,2023-06-26 01:35:25,Premium,3,2,1,2,0,6,1,0,0.7666666666666666
46,310,46,310,47,311,4.62,120,night,summer,desktop,F,Boots,Calvin Klein,2047255,2591463,21,757,high,cart,2023-06-26 01:55:58,Luxury,3,2,0,2,0,6,1,0,0.8733333333333334
160,130,160,130,161,131,4.58,253,night,summer,desktop,M,Shorts,Adidas,1426451,1761051,19,1744,high,purchase,2023-06-26 03:03:37,Premium,3,2,0,14,0,6,3,0,0.86
49,345,49,345,50,346,4.12,170,night,summer,tablet,M,Sneakers,Adidas,1280007,1580256,19,1369,high,purchase,2023-06-26 05:47:03,Premium,3,2,2,16,0,6,5,0,0.7066666666666667
40,214,40,214,41,215,5.0,124,night,summer,mobile,M,Skirt,H&M,882939,981044,10,646,high,cart,2023-06-26 05:59:33,Mid,3,2,1,15,0,6,5,0,1.0
83,298,83,298,84,299,3.32,59,morning,summer,desktop,M,Sneakers,Uniqlo,1406112,1757641,20,1898,medium,cart,2023-06-26 06:11:51,Premium,2,2,0,16,0,6,6,0,0.43999999999999995
63,493,63,493,64,494,4.95,245,morning,summer,tablet,M,Dress,Bershka,669734,787923,15,968,high,purchase,2023-06-26 10:21:58,Mid,2,2,2,6,0,6,10,0,0.9833333333333334
153,257,153,257,154,258,4.09,202,afternoon,summer,mobile,F,Shoes,Gucci,346449,455855,24,429,high,view,2023-06-26 15:52:14,Budget,0,2,1,13,0,6,15,0,0.6966666666666667
145,107,145,107,146,108,3.35,27,afternoon,summer,mobile,M,Sneakers,Gucci,719156,808041,11,399,low,view,2023-06-26 16:55:32,Mid,0,2,1,16,0,6,16,0,0.45
134,213,134,213,135,214,4.85,244,afternoon,summer,tablet,F,Polo Shirt,Uniqlo,2454385,2921888,16,811,medium,cart,2023-06-26 17:26:58,Luxury,0,2,2,11,0,6,17,0,0.9499999999999998
165,209,165,209,166,210,3.8,359,evening,summer,tablet,M,Jeans,Carhartt,1655440,1881182,12,550,medium,cart,2023-06-26 19:46:18,Premium,1,2,2,10,0,6,19,0,0.6
199,136,199,136,200,137,4.09,263,evening,summer,tablet,M,Jacket,Ralph Lauren,2259995,2597696,13,328,medium,view,2023-06-26 20:53:48,Luxury,1,2,2,9,0,6,20,0,0.6966666666666667
71,397,71,397,72,398,2.15,32,evening,summer,tablet,F,Coat,Puma,2221438,2676432,17,1820,medium,view,2023-06-26 20:55:07,Luxury,1,2,2,5,0,6,20,0,0.04999999999999997
124,305,124,305,125,306,4.45,217,evening,summer,tablet,M,Sunglasses,Nike,841711,1065458,21,355,high,purchase,2023-06-26 20:58:13,Mid,1,2,2,17,0,6,20,0,0.8166666666666668
156,186,156,186,157,187,4.72,110,evening,summer,mobile,F,Hat,Nike,1537900,1747614,12,1032,medium,view,2023-06-26 21:13:48,Premium,1,2,1,7,0,6,21,0,0.9066666666666666
42,78,42,78,43,79,2.48,26,evening,summer,tablet,M,Shirt,Carhartt,1108572,1439705,23,1723,medium,view,2023-06-26 23:36:23,Premium,1,2,2,12,0,6,23,0,0.16
106,128,106,128,107,129,4.75,51,night,summer,tablet,F,Bag,Levi's,914652,1016281,10,1491,high,purchase,2023-06-27 00:19:54,Mid,3,2,2,0,1,6,0,0,0.9166666666666666
177,296,177,296,178,297,3.89,188,night,summer,desktop,F,Boots,Dickies,2075079,2358045,12,1253,medium,cart,2023-06-27 02:29:30,Luxury,3,2,0,2,1,6,2,0,0.63
15,353,15,353,16,354,3.56,166,night,summer,mobile,F,Shirt,Uniqlo,1955288,2475049,21,1310,medium,view,2023-06-27 03:55:30,Premium,3,2,1,12,1,6,3,0,0.52
180,219,180,219,181,220,4.9,263,night,summer,mobile,F,Blouse,H&M,1123086,1386527,19,357,high,purchase,2023-06-27 05:01:19,Premium,3,2,1,1,1,6,5,0,0.9666666666666668
108,307,108,307,109,308,4.49,53,night,summer,mobile,M,Shorts,The North Face,566787,691204,18,1300,medium,view,2023-06-27 05:36:22,Mid,3,2,1,14,1,6,5,0,0.8300000000000001
49,128,49,128,50,129,2.04,125,morning,summer,tablet,F,Polo Shirt,H&M,2225878,2747998,19,1973,medium,view,2023-06-27 06:43:54,Luxury,2,2,2,11,1,6,6,0,0.013333333333333345
150,271,150,271,151,272,4.85,341,morning,summer,tablet,M,Cardigan,Tommy Hilfiger,1980640,2357905,16,767,high,purchase,2023-06-27 06:45:13,Premium,2,2,2,3,1,6,6,0,0.9499999999999998
55,246,55,246,56,247,4.66,242,morning,summer,mobile,F,Hoodie,Adidas,839180,1104185,24,773,medium,cart,2023-06-27 09:14:34,Mid,2,2,1,8,1,6,9,0,0.8866666666666667
136,347,136,347,137,348,3.76,172,morning,summer,tablet,M,Polo Shirt,Dickies,1987951,2311572,14,433,low,view,2023-06-27 09:22:12,Premium,2,2,2,11,1,6,9,0,0.5866666666666666
153,321,153,321,154,322,3.3,266,morning,summer,tablet,F,Sweater,The North Face,1167656,1326882,12,157,high,cart,2023-06-27 10:25:28,Premium,2,2,2,18,1,6,10,0,0.4333333333333333
13,58,13,58,14,59,3.43,233,afternoon,summer,mobile,M,Sweater,The North Face,1794288,2242860,20,1557,medium,cart,2023-06-27 14:32:17,Premium,0,2,1,18,1,6,14,0,0.47666666666666674
143,257,143,257,144,258,3.6,346,afternoon,summer,tablet,M,Hat,Zara,1763045,2203807,20,1230,low,view,2023-06-27 15:25:46,Premium,0,2,2,7,1,6,15,0,0.5333333333333333
21,450,21,450,22,451,3.57,362,evening,summer,mobile,F,T-shirt,Mango,1606634,1846706,13,1603,medium,cart,2023-06-27 20:29:17,Premium,1,2,1,19,1,6,20,0,0.5233333333333333
177,120,177,120,178,121,4.74,304,evening,summer,tablet,F,Jacket,Forever 21,2128091,2800121,24,219,high,cart,2023-06-27 21:42:04,Luxury,1,2,2,9,1,6,21,0,0.9133333333333334
81,453,81,453,82,454,4.87,205,evening,summer,mobile,M,Jacket,H&M,1832439,2349281,22,217,high,purchase,2023-06-27 22:08:36,Premium,1,2,1,9,1,6,22,0,0.9566666666666667
71,20,71,20,72,21,4.72,338,evening,summer,desktop,M,Sneakers,Lacoste,1706679,2275572,25,200,medium,view,2023-06-27 23:02:56,Premium,1,2,0,16,1,6,23,0,0.9066666666666666
128,146,128,146,129,147,3.95,357,night,summer,mobile,F,Sunglasses,Gucci,513539,626268,18,1538,medium,view,2023-06-28 02:30:47,Mid,3,2,1,17,2,6,2,0,0.65
46,171,46,171,47,172,4.0,215,night,summer,mobile,M,Sneakers,Forever 21,1214884,1481566,18,1819,high,purchase,2023-06-28 03:11:49,Premium,3,2,1,16,2,6,3,0,0.6666666666666666
170,463,170,463,171,464,3.52,230,night,summer,desktop,M,Boots,Tommy Hilfiger,1634543,1922992,15,1174,low,view,2023-06-28 04:47:03,Premium,3,2,0,2,2,6,4,0,0.5066666666666667
134,74,134,74,135,75,3.31,242,morning,summer,desktop,F,Jeans,Gap,990979,1223431,19,330,medium,view,2023-06-28 06:40:39,Mid,2,2,0,10,2,6,6,0,0.4366666666666667
54,420,54,420,55,421,2.17,210,morning,summer,tablet,M,Sunglasses,Levi's,1830305,2440407,25,1890,low,view,2023-06-28 09:54:19,Premium,2,2,2,17,2,6,9,0,0.05666666666666664
7,472,7,472,8,473,4.17,149,morning,summer,desktop,F,Shoes,Forever 21,2212556,2633996,16,1025,high,view,2023-06-28 10:06:44,Luxury,2,2,0,13,2,6,10,0,0.7233333333333333
42,391,42,391,43,392,4.78,385,afternoon,summer,tablet,F,Cargo Pants,Forever 21,1796517,1996131,10,1888,high,cart,2023-06-28 13:04:22,Premium,0,2,2,4,2,6,13,0,0.9266666666666667
21,412,21,412,22,413,4.74,345,afternoon,summer,desktop,M,Shorts,Levi's,2268248,2871200,21,983,medium,cart,2023-06-28 15:21:14,Luxury,0,2,0,14,2,6,15,0,0.9133333333333334
12,339,12,339,13,340,4.17,127,afternoon,summer,mobile,M,Hat,Gucci,621318,776648,20,1308,high,purchase,2023-06-28 15:33:30,Mid,0,2,1,7,2,6,15,0,0.7233333333333333
143,388,143,388,144,389,4.58,265,afternoon,summer,desktop,M,Jacket,Bershka,558541,725378,23,1480,high,purchase,2023-06-28 15:55:15,Mid,0,2,0,9,2,6,15,0,0.86
93,442,93,442,94,443,4.99,357,afternoon,summer,tablet,F,Sneakers,Gucci,1293534,1724712,25,1467,high,purchase,2023-06-28 17:28:45,Premium,0,2,2,16,2,6,17,0,0.9966666666666667
45,54,45,54,46,55,2.95,189,evening,summer,tablet,M,Bag,Carhartt,834309,1112413,25,1710,low,view,2023-06-28 18:51:04,Mid,1,2,2,0,2,6,18,0,0.3166666666666667
173,383,173,383,174,384,4.81,330,evening,summer,desktop,M,Sweater,Uniqlo,909808,1181570,23,1360,high,purchase,2023-06-28 19:36:19,Mid,1,2,0,18,2,6,19,0,0.9366666666666665
185,110,185,110,186,111,4.34,271,evening,summer,mobile,M,Coat,Gucci,1630385,2063779,21,1614,high,purchase,2023-06-28 23:06:24,Premium,1,2,1,5,2,6,23,0,0.7799999999999999
186,334,186,334,187,335,4.32,60,night,summer,desktop,M,Sneakers,Gap,1959182,2251934,13,867,high,purchase,2023-06-29 00:07:03,Premium,3,2,0,16,3,6,0,0,0.7733333333333334
159,59,159,59,160,60,4.78,56,night,summer,mobile,M,T-shirt,Forever 21,655870,799842,18,1867,high,purchase,2023-06-29 01:42:55,Mid,3,2,1,19,3,6,1,0,0.9266666666666667
140,18,140,18,141,19,3.92,306,night,summer,tablet,M,T-shirt,The North Face,972640,1231190,21,1335,medium,cart,2023-06-29 02:41:32,Mid,3,2,2,19,3,6,2,0,0.64
135,54,135,54,136,55,3.02,95,night,summer,desktop,F,Sweater,Tommy Hilfiger,1667907,2138343,22,1828,medium,view,2023-06-29 04:26:16,Premium,3,2,0,18,3,6,4,0,0.34
26,88,26,88,27,89,2.29,103,night,summer,desktop,F,Hat,Calvin Klein,2005305,2638560,24,63,medium,view,2023-06-29 04:57:31,Luxury,3,2,0,7,3,6,4,0,0.09666666666666668
86,360,86,360,87,361,4.37,336,morning,summer,tablet,M,Shoes,Puma,1776031,2041415,13,859,high,purchase,2023-06-29 09:19:06,Premium,2,2,2,13,3,6,9,0,0.79
73,442,73,442,74,443,3.59,373,morning,summer,tablet,M,Sweater,Bershka,1905348,2540464,25,1451,medium,cart,2023-06-29 11:01:05,Premium,2,2,2,18,3,6,11,0,0.5299999999999999
170,368,170,368,171,369,4.58,350,afternoon,summer,tablet,F,Shirt,Dickies,394387,518931,24,1697,high,view,2023-06-29 13:31:35,Budget,0,2,2,12,3,6,13,0,0.86
111,129,111,129,112,130,4.68,383,afternoon,summer,desktop,M,Coat,Dickies,1812526,2107589,14,1542,medium,view,2023-06-29 13:44:50,Premium,0,2,0,5,3,6,13,0,0.8933333333333332
3,442,3,442,4,443,2.58,345,afternoon,summer,tablet,M,Sunglasses,Mango,422060,496542,15,1887,low,view,2023-06-29 14:25:37,Budget,0,2,2,17,3,6,14,0,0.19333333333333336
90,344,90,344,91,345,3.69,196,afternoon,summer,desktop,M,Bag,Nike,2662653,2958504,10,217,medium,cart,2023-06-29 15:48:32,Luxury,0,2,0,0,3,6,15,0,0.5633333333333334
134,246,134,246,135,247,2.89,96,afternoon,summer,mobile,M,Shirt,Calvin Klein,1341758,1597332,16,589,low,view,2023-06-29 15:57:24,Premium,0,2,1,12,3,6,15,0,0.2966666666666667
129,273,129,273,130,274,4.95,304,afternoon,summer,mobile,F,Shorts,Lacoste,1011004,1123338,10,910,medium,cart,2023-06-29 17:04:22,Premium,0,2,1,14,3,6,17,0,0.9833333333333334
118,429,118,429,119,430,3.51,154,afternoon,summer,desktop,F,Cargo Pants,Pull&Bear,1354912,1693640,20,902,medium,view,2023-06-29 17:36:08,Premium,0,2,0,4,3,6,17,0,0.5033333333333333
198,419,198,419,199,420,4.96,281,evening,summer,mobile,M,Hoodie,Uniqlo,993975,1116826,11,1076,high,purchase,2023-06-29 20:31:28,Mid,1,2,1,8,3,6,20,0,0.9866666666666667
139,163,139,163,140,164,3.72,195,evening,summer,tablet,F,Blouse,Carhartt,706299,811838,13,1108,high,cart,2023-06-29 21:15:29,Mid,1,2,2,1,3,6,21,0,0.5733333333333334
47,100,47,100,48,101,3.94,118,evening,summer,mobile,F,Skirt,Ralph Lauren,1814377,2038626,11,1488,medium,view,2023-06-29 22:43:25,Premium,1,2,1,15,3,6,22,0,0.6466666666666666
177,470,177,470,178,471,3.02,325,evening,summer,mobile,M,Shirt,Uniqlo,1514217,1992392,24,161,high,cart,2023-06-29 23:05:02,Premium,1,2,1,12,3,6,23,0,0.34
187,120,187,120,188,121,2.99,112,night,summer,desktop,M,Jacket,Zara,1888814,2361018,20,731,low,view,2023-06-30 05:43:25,Premium,3,2,0,9,4,6,5,0,0.33000000000000007
11,105,11,105,12,106,3.22,102,night,summer,mobile,F,Hat,Uniqlo,1820385,2247390,19,892,medium,view,2023-06-30 05:46:27,Premium,3,2,1,7,4,6,5,0,0.40666666666666673
47,156,47,156,48,157,4.64,231,morning,summer,tablet,F,Dress,Puma,1919953,2559938,25,1597,high,purchase,2023-06-30 08:10:30,Premium,2,2,2,6,4,6,8,0,0.8799999999999999
179,247,179,247,180,248,4.29,286,morning,summer,mobile,M,Bag,Zara,1613055,1833018,12,1791,high,purchase,2023-06-30 09:00:02,Premium,2,2,1,0,4,6,9,0,0.7633333333333333
81,400,81,400,82,401,4.27,125,morning,summer,desktop,M,Hoodie,Gap,365757,468920,22,736,high,purchase,2023-06-30 10:25:32,Budget,2,2,0,8,4,6,10,0,0.7566666666666665
110,87,110,87,111,88,3.25,310,morning,summer,mobile,M,Cardigan,Puma,2095059,2408114,13,1687,medium,cart,2023-06-30 11:11:45,Luxury,2,2,1,3,4,6,11,0,0.4166666666666667
186,287,186,287,187,288,4.11,194,afternoon,summer,tablet,F,Shirt,Nike,1792895,2186458,18,1701,medium,view,2023-06-30 12:39:08,Premium,0,2,2,12,4,6,12,0,0.7033333333333335
189,458,189,458,190,459,3.87,274,afternoon,summer,tablet,F,Sunglasses,Ralph Lauren,2126205,2388995,11,417,low,view,2023-06-30 13:56:57,Luxury,0,2,2,17,4,6,13,0,0.6233333333333334
145,228,145,228,146,229,4.89,168,afternoon,summer,tablet,F,Shorts,Ralph Lauren,346744,456243,24,488,medium,view,2023-06-30 16:06:34,Budget,0,2,2,14,4,6,16,0,0.9633333333333333
165,103,165,103,166,104,3.71,63,afternoon,summer,tablet,M,Sweater,The North Face,590775,747817,21,1832,high,cart,2023-06-30 17:02:24,Mid,0,2,2,18,4,6,17,0,0.57
146,189,146,189,147,190,4.7,400,afternoon,summer,mobile,M,Cargo Pants,Lacoste,744522,865724,14,523,high,purchase,2023-06-30 17:53:39,Mid,0,2,1,4,4,6,17,0,0.9
139,134,139,134,140,135,3.22,380,evening,summer,mobile,F,Dress,Zara,1611857,1989948,19,1067,medium,cart,2023-06-30 20:23:20,Premium,1,2,1,6,4,6,20,0,0.40666666666666673
168,281,168,281,169,282,4.78,172,evening,summer,tablet,F,T-shirt,Adidas,521620,652026,20,1795,high,purchase,2023-06-30 20:54:02,Mid,1,2,2,19,4,6,20,0,0.9266666666666667
10,196,10,196,11,197,4.33,255,night,summer,desktop,F,Polo Shirt,Adidas,345373,454439,24,1843,medium,cart,2023-07-01 00:15:55,Budget,3,2,0,11,5,7,0,1,0.7766666666666667
116,472,116,472,117,473,3.95,98,night,summer,mobile,M,T-shirt,Gap,592479,740599,20,841,high,cart,2023-07-01 02:05:06,Mid,3,2,1,19,5,7,2,1,0.65
164,312,164,312,165,313,3.19,382,night,summer,mobile,F,Shoes,Lacoste,1223138,1422254,14,717,low,view,2023-07-01 03:02:52,Premium,3,2,1,13,5,7,3,1,0.39666666666666667
113,139,113,139,114,140,2.42,99,night,summer,desktop,M,Coat,Carhartt,1049559,1311949,20,1209,low,view,2023-07-01 04:20:35,Premium,3,2,0,5,5,7,4,1,0.13999999999999999
108,216,108,216,109,217,4.63,97,night,summer,desktop,F,Blouse,Carhartt,260599,310237,16,1669,high,purchase,2023-07-01 04:51:42,Budget,3,2,0,1,5,7,4,1,0.8766666666666666
85,10,85,10,86,11,3.88,146,morning,summer,mobile,M,Boots,Pull&Bear,2058648,2287387,10,987,medium,cart,2023-07-01 08:56:04,Luxury,2,2,1,2,5,7,8,1,0.6266666666666666
32,40,32,40,33,41,4.78,64,morning,summer,mobile,M,Coat,Mango,2343689,2893444,19,1688,high,purchase,2023-07-01 10:18:23,Luxury,2,2,1,5,5,7,10,1,0.9266666666666667
197,451,197,451,198,452,2.1,230,afternoon,summer,tablet,F,Jeans,Uniqlo,737753,899699,18,1506,low,view,2023-07-01 13:32:16,Mid,0,2,2,10,5,7,13,1,0.03333333333333336
91,101,91,101,92,102,4.61,134,afternoon,summer,mobile,M,Skirt,Zara,2340034,2888932,19,1051,medium,view,2023-07-01 14:22:37,Luxury,0,2,1,15,5,7,14,1,0.8700000000000001
61,407,61,407,62,408,4.83,36,afternoon,summer,mobile,F,Sneakers,Calvin Klein,1970019,2238658,12,1416,high,view,2023-07-01 14:32:41,Premium,0,2,1,16,5,7,14,1,0.9433333333333334
32,171,32,171,33,172,4.8,321,afternoon,summer,tablet,F,Sunglasses,Ralph Lauren,1541374,1771695,13,98,high,purchase,2023-07-01 14:37:12,Premium,0,2,2,17,5,7,14,1,0.9333333333333332
84,452,84,452,85,453,4.51,181,afternoon,summer,desktop,F,Hat,H&M,1373756,1738932,21,1736,high,view,2023-07-01 15:57:26,Premium,0,2,0,7,5,7,15,1,0.8366666666666666
0,27,0,27,1,28,4.93,65,afternoon,summer,desktop,M,Hat,Gucci,847422,952160,11,588,high,cart,2023-07-01 17:13:39,Mid,0,2,0,7,5,7,17,1,0.9766666666666666
122,377,122,377,123,378,4.34,71,night,summer,desktop,M,Hat,Dickies,1462617,1924497,24,1445,high,purchase,2023-07-02 00:49:17,Premium,3,2,0,7,6,7,0,1,0.7799999999999999
63,493,63,493,64,494,3.66,269,night,summer,tablet,F,Sweater,Bershka,1480965,1923332,23,963,low,view,2023-07-02 02:47:02,Premium,3,2,2,18,6,7,2,1,0.5533333333333333
9,307,9,307,10,308,4.95,29,morning,summer,mobile,F,T-shirt,Uniqlo,2451497,2989631,18,970,medium,cart,2023-07-02 06:54:36,Luxury,2,2,1,19,6,7,6,1,0.9833333333333334
141,255,141,255,142,256,4.51,126,afternoon,summer,desktop,M,Cardigan,Nike,892309,1025643,13,1136,high,cart,2023-07-02 12:07:07,Mid,0,2,0,3,6,7,12,1,0.8366666666666666
163,84,163,84,164,85,3.98,355,afternoon,summer,desktop,F,Skirt,Calvin Klein,2159172,2570444,16,445,high,cart,2023-07-02 12:26:28,Luxury,0,2,0,15,6,7,12,1,0.66
154,77,154,77,155,78,4.01,73,afternoon,summer,tablet,M,Cargo Pants,Gucci,1267528,1564850,19,575,high,cart,2023-07-02 13:33:21,Premium,0,2,2,4,6,7,13,1,0.6699999999999999
